experiment,top-1_val_acc_mean,top-2_val_acc_mean,top-3_val_acc_mean,top-4_val_acc_mean,top-5_val_acc_mean,top-1_test_acc_mean,top-2_test_acc_mean,top-3_test_acc_mean,top-4_test_acc_mean,top-5_test_acc_mean,pwr_mean,top-1_val_acc_std,top-2_val_acc_std,top-3_val_acc_std,top-4_val_acc_std,top-5_val_acc_std,top-1_test_acc_std,top-2_test_acc_std,top-3_test_acc_std,top-4_test_acc_std,top-5_test_acc_std,pwr_std
ELM scenario 5 beams 64 norm 1 noise 0,0.0,0.0,0.0,0.0,0.0,1.6,2.21,3.66,5.19,6.94,7.17,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.86,0.6,0.21,0.3
