experiment,top-1_val_acc_mean,top-2_val_acc_mean,top-3_val_acc_mean,top-4_val_acc_mean,top-5_val_acc_mean,top-1_test_acc_mean,top-2_test_acc_mean,top-3_test_acc_mean,top-4_test_acc_mean,top-5_test_acc_mean,pwr_mean,top-1_val_acc_std,top-2_val_acc_std,top-3_val_acc_std,top-4_val_acc_std,top-5_val_acc_std,top-1_test_acc_std,top-2_test_acc_std,top-3_test_acc_std,top-4_test_acc_std,top-5_test_acc_std,pwr_std
ELM scenario 5 beams 64 norm 1 noise 0,0.0,0.0,0.0,0.0,0.0,1.52,2.21,3.81,5.19,7.01,7.19,0.0,0.0,0.0,0.0,0.0,0.11,0.43,0.66,0.43,0.22,0.25
